Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,Default,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,InterestRate,LoanAmount,InstallAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears,ScoreA,ScoreB,ScoreC,loan_months,loan_start_date
남성,58.3,전문대,결혼,5,3,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,Y,할부금융(장/단기),수,10,단독,55000000,20,36,9,변동,4.39,44000000,1275877.8,11482900.2,Y,Y,5,12.7,20.9,4.8,,0.556,0.396,27,2023-01-01
남성,58.7,고등학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,0,N,오토론,화,15,단독,25000000,20,48,37,변동,5.23,20000000,438458.3,16222957.1,Y,Y,4,12.9,24.7,4.0,0.807,0.747,0.647,11,2024-05-01
남성,59.2,전문대,결혼,4,2,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,13,단독,30000000,0,12,10,변동,7.0,30000000,2675000.0,26750000.0,Y,Y,1,13.8,31.9,0.0,,0.781,0.781,2,2025-02-01
남성,59.6,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,N,할부금융(장/단기),화,16,단독,43000000,30,36,7,변동,4.39,30100000,872816.4,6109714.8,Y,Y,4,13.3,0.2,4.7,0.803,0.763,,29,2022-11-01
남성,59.7,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,17,단독,61000000,10,24,10,변동,6.1,54900000,2427037.5,24270375.0,Y,Y,0,13.8,27.7,3.8,0.777,0.697,0.817,14,2024-02-01
남성,59.9,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,공공,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),목,9,단독,20000000,20,36,30,변동,4.39,16000000,463955.6,13918668.0,Y,Y,1,11.4,13.6,1.0,0.605,0.825,0.645,6,2024-10-01
남성,59.9,전문대,독신,3,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,오토론,화,15,단독,20000000,30,48,18,변동,4.43,14000000,304587.5,5482575.0,Y,Y,3,12.1,7.3,0.0,,0.714,0.494,30,2022-10-01
남성,59.9,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,15,단독,25000000,10,24,15,변동,4.3,22500000,977812.5,14667187.5,Y,Y,3,12.1,7.3,0.0,,0.714,0.734,9,2024-07-01
여성,60.1,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,15,단독,15000000,20,36,30,변동,6.19,12000000,353966.7,10619001.0,Y,Y,2,1.5,8.5,0.0,0.387,,0.507,6,2024-10-01
여성,60.4,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,1,N,할부금융(장/단기),수,12,단독,20000000,0,12,7,변동,4.3,20000000,1738333.3,12168333.1,Y,Y,2,0.0,7.2,1.4,,0.373,0.573,5,2024-11-01
남성,60.4,고등학교,독신,2,1,퇴직,3000만원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,N,0,Y,오토론,화,17,단독,43000000,20,48,32,변동,6.83,34400000,765615.0,24499680.0,Y,Y,2,11.9,35.6,1.3,,0.991,0.771,16,2023-12-01
남성,60.8,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,Y,오토론,화,15,단독,25000000,20,36,22,변동,5.19,20000000,584388.9,12856555.8,Y,Y,6,5.6,28.1,1.8,,0.163,0.503,14,2024-02-01
남성,62.2,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,15,단독,20000000,30,48,22,변동,4.43,14000000,304587.5,6700925.0,Y,Y,0,12.0,8.1,2.2,,0.455,0.395,26,2023-02-01
남성,62.3,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,14,단독,15000000,10,24,5,고정,5.4,13500000,592875.0,2964375.0,Y,Y,1,8.8,34.9,1.2,,0.742,0.582,19,2023-09-01
남성,62.5,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),금,17,친지,30000000,30,36,31,고정,5.49,21000000,615358.3,19076107.3,Y,Y,3,11.8,2.8,3.7,,0.87,0.55,5,2024-11-01
여성,62.7,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,월세,아파트,양호,Y,1,Y,할부금융(장/단기),목,10,단독,15000000,10,24,12,변동,6.1,13500000,596812.5,7161750.0,Y,Y,2,12.0,24.9,1.7,,0.099,0.099,12,2024-04-01
남성,63.3,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,운송,N,반전세,오피스텔,양호,Y,0,N,오토론,금,17,단독,18000000,10,24,4,고정,4.6,16200000,706050.0,2824200.0,Y,Y,0,11.8,8.1,6.3,,0.695,0.595,20,2023-08-01
남성,63.8,대학교,결혼,3,1,퇴직,1억원 이상,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,17,단독,25000000,20,36,31,변동,3.29,20000000,573833.3,17788832.3,Y,Y,2,13.4,9.3,1.2,,0.717,0.497,5,2024-11-01
남성,64.1,고등학교,결혼,4,2,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,N,할부금융(장/단기),화,16,단독,30000000,20,12,4,변동,7.0,24000000,2140000.0,8560000.0,Y,Y,0,11.1,32.4,0.0,,0.459,0.519,8,2024-08-01
남성,65.2,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),목,12,단독,25000000,20,48,6,변동,5.23,20000000,438458.3,2630749.8,Y,Y,5,11.7,2.8,5.4,0.808,0.608,0.948,42,2021-10-01
남성,65.2,전문대,독신,2,1,퇴직,3000만원 미만,기타,서비스,N,반전세,아파트,양호,N,0,N,할부금융(장/단기),금,14,단독,43000000,30,48,10,변동,6.83,30100000,669913.1,6699131.0,N,Y,3,12.3,1.7,3.5,,0.563,0.603,38,2022-02-01
남성,50.4,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,17,단독,61000000,30,48,4,변동,4.43,42700000,928991.9,3715967.6,Y,Y,2,5.3,6.9,2.4,,0.991,0.7,44,2021-08-01
남성,51.3,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,단독주택,양호,Y,0,Y,할부금융(장/단기),금,15,단독,30000000,30,48,22,변동,4.43,21000000,456881.3,10051388.6,Y,Y,0,6.2,23.1,1.0,,0.901,0.641,26,2023-02-01
남성,51.5,전문대,이혼,4,3,퇴직,3000만원 미만,기타,외국계,N,전세,아파트,양호,N,1,N,할부금융(장/단기),화,14,단독,25000000,10,24,14,변동,7.0,22500000,1003125.0,14043750.0,Y,Y,2,6.4,21.6,3.1,0.166,0.346,,10,2024-06-01
남성,51.5,대학원,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,공공장기,아파트,양호,N,1,Y,할부금융(장/단기),화,12,단독,30000000,0,12,7,변동,5.1,30000000,2627500.0,18392500.0,Y,Y,2,6.4,19.3,0.4,,0.121,0.341,5,2024-11-01
남성,52.4,중학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),화,14,단독,25000000,20,36,28,혼합,5.34,20000000,585222.2,16386221.6,Y,Y,0,7.3,27.7,1.1,0.681,0.681,0.561,8,2024-08-01
남성,55.3,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,N,오토론,금,16,단독,30000000,30,48,12,변동,4.43,21000000,456881.3,5482575.6,Y,Y,0,8.0,2.4,3.4,,0.578,0.758,36,2022-04-01
남성,55.3,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,N,할부금융(장/단기),화,9,단독,43000000,10,24,10,변동,4.3,38700000,1681837.5,16818375.0,Y,Y,5,10.0,10.0,2.9,,0.436,0.496,14,2024-02-01
남성,55.4,대학교,독신,3,2,퇴직,1억원 이상,기타,서비스,N,전세,아파트,양호,Y,0,Y,오토론,화,10,단독,25000000,20,36,4,혼합,2.24,20000000,568000.0,2272000.0,Y,Y,5,9.4,4.8,6.8,0.835,0.995,0.935,32,2022-08-01
남성,56.2,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,산업,N,반전세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,13,단독,52000000,30,48,20,변동,4.43,36400000,791927.5,15838550.0,Y,Y,4,11.1,20.9,6.0,,0.713,0.733,28,2022-12-01
남성,56.9,대학교,독신,1,0,퇴직,1억원 이상,기타,외국계,Y,자가,아파트,양호,Y,1,Y,할부금융(장/단기),월,9,단독,25000000,20,36,31,고정,2.39,20000000,568833.3,17633832.3,Y,Y,0,9.3,17.9,0.5,0.2,0.0,0.2,5,2024-11-01
남성,57.7,대학교,독신,4,3,퇴직,3000만원 미만,기타,서비스,N,월세,단독주택,양호,Y,0,Y,할부금융(장/단기),목,14,단독,43000000,30,48,29,변동,6.83,30100000,669913.1,19427479.9,Y,Y,0,12.4,27.2,0.0,,0.904,0.804,19,2023-09-01
남성,57.7,전문대,독신,1,0,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,N,할부금융(장/단기),월,16,단독,15000000,0,12,7,변동,4.3,15000000,1303750.0,9126250.0,Y,Y,1,12.3,32.9,0.0,,0.503,0.663,5,2024-11-01
남성,58.0,대학원,독신,2,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,13,단독,15000000,10,24,3,고정,4.6,13500000,588375.0,1765125.0,Y,Y,0,11.3,11.3,0.0,0.835,0.975,0.895,21,2023-07-01
남성,58.2,전문대,독신,3,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),수,14,단독,20000000,10,24,7,변동,4.3,18000000,782250.0,5475750.0,Y,Y,2,13.0,23.9,0.0,,0.848,0.728,17,2023-11-01
남성,59.3,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),화,17,단독,18000000,10,24,14,변동,4.3,16200000,704025.0,9856350.0,Y,Y,0,13.0,0.1,4.6,,0.558,0.518,10,2024-06-01
남성,60.5,대학교,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,10,단독,30000000,30,48,18,고정,6.53,21000000,466068.8,8389238.4,N,Y,0,0.3,0.3,1.4,,0.227,0.387,30,2022-10-01
남성,63.5,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),화,13,단독,20000000,20,48,18,변동,6.23,16000000,354100.0,6373800.0,Y,Y,1,12.4,11.5,0.0,0.905,0.991,0.989,30,2022-10-01
남성,64.3,중학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,외국계,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),금,17,단독,25000000,10,24,12,고정,4.6,22500000,980625.0,11767500.0,Y,Y,0,11.9,25.7,0.0,,0.555,0.635,12,2024-04-01
남성,66.7,고등학교,결혼,4,2,퇴직,3000만원 미만,기타,산업,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),수,15,단독,30000000,20,12,4,변동,6.7,24000000,2134000.0,8536000.0,Y,Y,3,12.3,18.9,0.9,,0.669,0.749,8,2024-08-01
남성,49.2,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),수,14,단독,30000000,20,36,18,혼합,4.54,24000000,696933.3,12544799.4,Y,Y,0,4.1,16.6,6.3,,0.785,0.645,18,2023-10-01
남성,52.5,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,11,단독,43000000,20,48,8,변동,4.43,34400000,748415.0,5987320.0,Y,Y,1,7.4,17.0,4.7,0.744,0.804,,40,2021-12-01
남성,56.3,대학교,독신,1,0,퇴직,3000만원 미만,기타,운송,N,반전세,오피스텔,양호,Y,0,Y,할부금융(장/단기),수,13,단독,25000000,20,36,1,변동,6.79,20000000,593277.8,593277.8,Y,Y,1,1.3,35.8,1.1,,0.544,0.424,35,2022-05-01
남성,56.6,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,10,단독,30000000,30,48,25,고정,4.73,21000000,458193.8,11454845.0,Y,Y,1,11.6,3.8,7.0,0.706,0.606,0.766,23,2023-05-01
남성,58.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,단독주택,양호,Y,0,Y,할부금융(장/단기),화,12,단독,43000000,30,36,25,변동,4.39,30100000,872816.4,21820410.0,Y,Y,5,12.4,34.8,4.9,,0.719,0.679,11,2024-05-01
남성,58.1,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,공공장기,오피스텔,양호,Y,0,Y,할부금융(장/단기),금,10,단독,25000000,10,24,4,변동,6.1,22500000,994687.5,3978750.0,Y,Y,2,11.8,26.2,5.4,,0.945,0.725,20,2023-08-01
남성,58.5,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,1,N,오토론,화,16,단독,18000000,10,24,9,변동,5.1,16200000,709425.0,6384825.0,N,Y,0,9.8,22.3,1.3,,0.1,0.14,15,2024-01-01
남성,59.0,대학원,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),월,10,단독,61000000,10,24,6,변동,4.3,54900000,2385862.5,14315175.0,Y,Y,2,11.2,0.0,0.8,,0.649,0.409,18,2023-10-01
남성,59.6,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,기타,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),목,10,단독,61000000,30,48,24,변동,5.23,42700000,936108.5,22466604.0,Y,Y,0,13.4,2.5,5.5,0.796,0.976,,24,2023-04-01
남성,60.1,중학교,결혼,4,2,퇴직,3000만원 미만,기타,공공,Y,공공장기,아파트,양호,Y,0,Y,할부금융(장/단기),금,15,단독,25000000,20,48,5,혼합,6.98,20000000,445750.0,2228750.0,Y,Y,3,12.6,8.6,7.3,0.737,0.577,0.957,43,2021-09-01
여성,49.1,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),금,16,단독,30000000,20,36,10,변동,4.39,24000000,695933.3,6959333.0,Y,Y,0,4.1,0.1,2.7,,0.509,0.709,26,2023-02-01
남성,50.0,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,N,반전세,아파트,양호,Y,0,N,할부금융(장/단기),화,9,단독,43000000,20,48,34,혼합,4.58,34400000,749490.0,25482660.0,Y,Y,4,4.7,23.4,4.7,0.676,0.656,0.876,14,2024-02-01
남성,50.1,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,N,월세,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),화,15,단독,18000000,30,48,29,변동,4.43,12600000,274128.8,7949735.2,Y,Y,0,5.0,24.3,3.0,0.517,0.677,,19,2023-09-01
남성,50.3,전문대,결혼,3,1,퇴직,1억원 이상,기타,산업,N,반전세,연립/다세대/빌라,양호,N,0,N,할부금융(장/단기),월,13,단독,55000000,20,36,15,변동,2.09,44000000,1247766.7,18716500.5,Y,Y,2,5.3,26.7,4.9,0.713,0.633,0.453,21,2023-07-01
남성,51.1,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),목,9,단독,20000000,20,12,4,변동,4.3,16000000,1390666.7,5562666.8,Y,Y,1,6.0,3.1,4.9,0.789,0.589,0.529,8,2024-08-01
남성,51.2,대학원,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),금,14,단독,20000000,30,36,28,변동,4.39,14000000,405961.1,11366910.8,Y,Y,1,6.1,2.5,1.0,0.705,0.645,0.405,8,2024-08-01
남성,51.3,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,오토론,목,17,단독,25000000,20,36,22,변동,4.39,20000000,579944.4,12758776.8,Y,Y,2,6.2,0.8,2.7,0.633,0.653,0.653,14,2024-02-01
남성,51.3,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,오토론,목,17,단독,43000000,20,36,7,변동,4.39,34400000,997504.4,6982530.8,Y,Y,2,6.2,0.8,2.7,0.599,,0.639,29,2022-11-01
여성,51.3,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,외국계,N,월세,아파트,양호,N,0,Y,할부금융(장/단기),금,11,단독,20000000,30,48,26,변동,4.43,14000000,304587.5,7919275.0,Y,Y,0,6.2,26.7,2.3,0.874,0.714,0.674,22,2023-06-01
남성,51.9,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),목,11,단독,43000000,20,36,22,변동,4.39,34400000,997504.4,21945096.8,Y,Y,1,4.5,6.6,0.0,0.826,0.626,0.906,14,2024-02-01
남성,52.0,대학원,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),화,14,단독,30000000,20,36,1,혼합,4.54,24000000,696933.3,696933.3,Y,Y,0,6.8,9.8,1.1,,0.617,0.697,35,2022-05-01
남성,52.0,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,기타,N,전세,단독주택,양호,Y,0,Y,오토론,화,14,단독,25000000,10,24,17,변동,4.3,22500000,977812.5,16622812.5,Y,Y,0,6.8,9.8,1.1,,0.757,0.697,7,2024-09-01
여성,52.8,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,14,단독,15000000,30,48,17,변동,4.43,10500000,228440.6,3883490.2,Y,Y,1,7.3,26.7,1.4,0.549,0.709,0.689,31,2022-09-01
남성,52.9,대학교,독신,4,3,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,오토론,목,17,단독,30000000,20,48,13,혼합,3.48,24000000,517400.0,6726200.0,Y,Y,0,7.9,11.8,0.0,0.69,0.77,,35,2022-05-01
남성,53.1,대학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),목,9,단독,15000000,30,48,24,변동,5.23,10500000,230190.6,5524574.4,Y,Y,0,8.1,11.0,0.4,,0.282,0.502,24,2023-04-01
남성,53.3,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),화,14,단독,18000000,10,24,10,변동,4.3,16200000,704025.0,7040250.0,Y,Y,1,8.2,17.9,2.4,,0.507,0.667,14,2024-02-01
여성,53.3,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,10,단독,30000000,20,36,10,변동,4.39,24000000,695933.3,6959333.0,Y,Y,1,6.3,13.2,1.9,,0.685,0.785,26,2023-02-01
남성,53.3,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),월,14,단독,30000000,10,24,15,변동,4.3,27000000,1173375.0,17600625.0,Y,Y,0,3.1,8.0,1.2,,0.579,0.359,9,2024-07-01
여성,53.5,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,10,단독,20000000,0,12,10,변동,4.3,20000000,1738333.3,17383333.0,Y,Y,1,8.4,21.1,1.2,,0.724,0.744,2,2025-02-01
남성,53.7,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,전세,아파트,양호,Y,1,Y,할부금융(장/단기),금,13,배우,30000000,30,36,25,고정,6.49,21000000,621191.7,15529792.5,Y,Y,0,8.6,10.7,3.0,0.099,0.259,0.339,11,2024-05-01
남성,54.0,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,운송,N,전세,오피스텔,양호,Y,0,Y,할부금융(장/단기),목,15,단독,30000000,0,12,10,변동,5.1,30000000,2627500.0,26275000.0,Y,Y,0,8.7,5.9,1.1,0.555,0.675,,2,2025-02-01
남성,54.2,대학교,결혼,3,1,퇴직,1억원 이상,기타,공공,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,10,배우,43000000,20,36,28,변동,3.29,34400000,986993.3,27635812.4,Y,Y,3,9.1,4.4,5.1,,0.689,0.889,8,2024-08-01
남성,55.1,중학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),수,11,기타,43000000,10,24,9,고정,4.6,38700000,1686675.0,15180075.0,Y,Y,2,6.6,6.6,1.4,,0.361,0.421,15,2024-01-01
남성,55.4,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,14,단독,15000000,10,24,15,변동,4.3,13500000,586687.5,8800312.5,Y,Y,6,5.4,0.0,5.6,0.689,0.909,0.589,9,2024-07-01
남성,55.4,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,12,단독,25000000,20,36,7,혼합,4.54,20000000,580777.8,4065444.6,Y,Y,0,9.5,5.4,1.2,0.625,0.645,0.625,29,2022-11-01
남성,55.7,전문대,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,13,단독,25000000,10,24,4,고정,6.4,22500000,997500.0,3990000.0,Y,Y,0,7.1,21.9,5.4,,0.333,0.653,20,2023-08-01
남성,55.8,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,N,반전세,아파트,양호,Y,0,N,할부금융(장/단기),수,10,단독,15000000,20,12,7,변동,4.3,12000000,1043000.0,7301000.0,Y,Y,1,10.1,13.1,3.5,,0.657,0.657,5,2024-11-01
남성,55.9,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),화,11,단독,55000000,30,48,37,변동,4.43,38500000,837615.6,30991777.2,Y,Y,1,10.8,11.3,0.2,,0.681,0.821,11,2024-05-01
남성,56.0,전문대,이혼,2,1,퇴직,5000만원~1억원 미만,기타,운송,N,월세,오피스텔,양호,N,0,Y,할부금융(장/단기),월,10,친지,43000000,30,36,1,변동,4.39,30100000,872816.4,872816.4,Y,Y,2,8.7,11.4,1.9,,0.537,0.517,35,2022-05-01
남성,56.0,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,11,단독,30000000,30,36,4,변동,6.19,21000000,619441.7,2477766.8,Y,Y,0,8.2,30.5,0.8,,0.339,0.679,32,2022-08-01
남성,56.0,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,11,단독,18000000,10,24,13,변동,6.1,16200000,716175.0,9310275.0,Y,Y,0,8.2,30.5,0.8,,0.579,0.679,11,2024-05-01
남성,56.2,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,무역,N,반전세,아파트,양호,N,0,Y,할부금융(장/단기),수,12,배우,30000000,10,24,5,변동,4.3,27000000,1173375.0,5866875.0,Y,Y,2,9.5,11.2,5.1,0.73,0.79,0.75,19,2023-09-01
남성,56.2,중학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,산업,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),목,17,단독,30000000,20,36,4,고정,5.49,24000000,703266.7,2813066.8,Y,Y,0,0.0,18.8,2.0,,0.834,0.674,32,2022-08-01
