Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,54.7,중학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,기타,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,14,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,9.2,5.5,0.7
남성,55.3,고등학교,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,11,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,1,9.6,30.3,4.0
남성,56.3,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,N,반전세,아파트,양호,Y,N,할부금융(장/단기),화,11,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,3,11.1,24.9,4.0
남성,56.3,고등학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,10,자녀,52000000,20,12,12,변동,41600000,41600000,Y,Y,0,11.2,21.9,3.4
여성,57.2,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),수,9,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,0,5.7,20.2,1.0
남성,59.2,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,N,전세,아파트,양호,N,Y,할부금융(장/단기),월,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,6.7,6.5,3.2
남성,59.6,고등학교,독신,1,0,퇴직,3000만원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,16,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,10.9,30.7,5.0
남성,59.7,대학교,결혼,4,2,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),월,9,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,1,5.1,5.1,3.7
남성,59.8,전문대,독신,2,1,퇴직,3000만원~5000만원 미만,기타,운송,N,월세,오피스텔,양호,Y,Y,할부금융(장/단기),목,13,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,0,10.8,40.2,0.0
남성,60.9,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,공공장기,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,11,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,4,11.5,30.4,2.1
남성,64.5,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,무역,N,월세,아파트,양호,N,Y,할부금융(장/단기),금,17,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,0,13.7,33.4,0.0
남성,48.0,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,11,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,3,2.9,25.3,4.1
남성,50.2,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,9,배우,25000000,20,48,48,변동,20000000,20000000,Y,Y,4,5.0,24.3,6.2
남성,55.8,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,10,친지,30000000,20,12,12,고정,24000000,24000000,Y,Y,2,9.0,9.4,0.0
남성,55.9,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,Y,오토론,목,13,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,0.2,16.2,4.4
남성,57.5,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),월,14,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,11.2,10.7,0.0
여성,43.5,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,아파트,양호,N,Y,할부금융(장/단기),목,18,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,0,11.9,12.1,4.0
남성,48.7,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,9,배우,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,3.6,11.8,6.0
남성,54.0,중학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,N,할부금융(장/단기),목,13,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,8.3,32.8,5.8
남성,58.2,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),목,15,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,10.8,24.1,0.1
남성,59.4,전문대,독신,2,1,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,12,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,1,12.7,10.2,1.0
남성,62.3,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),수,9,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,11.6,4.1,0.0
남성,62.8,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,17,친지,20000000,30,36,36,변동,14000000,14000000,Y,Y,2,12.4,39.5,0.9
남성,63.1,대학교,이혼,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),월,15,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,4,12.4,10.2,3.2
남성,64.3,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,기타,N,전세,연립/다세대/빌라,양호,N,N,오토론,월,11,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,7,10.8,15.2,6.5
여성,65.1,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,14,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,13.7,8.3,0.0
남성,67.8,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,아파트,양호,N,Y,할부금융(장/단기),월,16,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,0,11.6,32.2,4.1
남성,52.2,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),수,11,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,7.1,22.7,6.9
남성,54.5,대학원,이혼,2,1,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),금,9,단독,20000000,20,36,36,고정,16000000,16000000,N,Y,0,8.8,1.1,6.7
남성,54.9,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,최상,Y,Y,할부금융(장/단기),화,12,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,5,9.7,10.4,5.3
여성,56.2,전문대,결혼,5,3,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,9,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,3,9.4,16.7,0.0
남성,56.3,대학원,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,16,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,1,11.1,0.1,3.6
남성,58.5,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,9,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,0,11.2,10.3,0.1
남성,59.4,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,14,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,2,13.9,32.8,7.1
남성,63.7,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,10,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,6,12.2,29.0,2.4
여성,26.9,대학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,N,오토론,목,15,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,0,6.5,2.1,1.1
남성,52.9,고등학교,독신,1,0,퇴직,1억원 이상,기타,공공,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,16,배우,55000000,30,48,48,변동,38500000,38500000,Y,Y,0,7.7,30.3,2.4
여성,53.3,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),화,15,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,3.0,26.0,0.0
남성,54.7,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,월,13,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,9.4,3.4,0.5
남성,55.2,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,산업,N,전세,아파트,양호,N,Y,할부금융(장/단기),월,13,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,2,8.8,14.1,4.8
남성,56.7,전문대,이혼,3,2,퇴직,1억원 이상,기타,외국계,Y,자가,아파트,양호,N,Y,오토론,수,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,11.4,10.4,0.0
남성,57.2,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,14,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,3,11.9,18.3,0.0
남성,58.1,대학원,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,공공,N,전세,아파트,양호,Y,Y,할부금융(장/단기),목,14,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,5,11.1,29.6,6.4
남성,58.1,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,9,기타,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,10.6,2.1,0.0
남성,58.6,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,13,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,3,13.3,24.5,1.7
남성,59.2,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),화,12,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,12.3,8.6,0.9
여성,61.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,17,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,4,11.9,7.0,1.7
남성,64.1,고등학교,결혼,3,1,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),화,15,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,5,9.4,16.2,1.8
남성,64.6,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,15,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,11.1,25.3,0.0
남성,64.8,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,N,N,할부금융(장/단기),월,13,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,11.7,19.1,6.4
남성,50.5,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),목,11,단독,30000000,20,12,12,고정,24000000,24000000,Y,Y,0,5.4,18.2,1.8
남성,54.6,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,12,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,0.0,30.9,2.6
남성,56.7,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,15,배우,15000000,10,24,24,변동,13500000,13500000,Y,Y,2,11.2,12.7,0.9
남성,57.0,전문대,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,12,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,3,7.3,4.1,1.8
남성,57.1,대학교,결혼,2,0,퇴직,1억원 이상,기타,서비스,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,11,배우,15000000,20,12,12,변동,12000000,12000000,Y,Y,2,11.1,31.0,0.0
남성,58.1,대학원,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,10,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,2,11.1,14.2,1.3
남성,58.2,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,N,반전세,아파트,양호,Y,N,할부금융(장/단기),화,9,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,8.9,13.4,4.9
남성,58.3,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,11,배우,20000000,20,36,36,고정,16000000,16000000,Y,Y,5,11.8,22.0,3.5
여성,59.5,고등학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,Y,N,할부금융(장/단기),금,15,배우,30000000,20,48,48,혼합,24000000,24000000,Y,Y,1,10.6,35.1,1.1
남성,59.6,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,기타,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,12,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,11.5,21.4,0.0
남성,59.7,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,11,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,1,12.0,20.9,0.6
남성,62.0,고등학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,11,친지,20000000,20,12,12,변동,16000000,16000000,Y,Y,3,13.1,28.2,7.6
남성,62.2,고등학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),금,14,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,0,12.5,23.0,0.0
남성,63.7,대학교,이혼,1,0,퇴직,5000만원~1억원 미만,기타,운송,N,전세,오피스텔,양호,Y,Y,할부금융(장/단기),금,10,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,8,11.7,23.6,4.1
남성,66.5,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,11,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,2,5.9,0.2,2.1
남성,58.9,고등학교,독신,4,3,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,16,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,2,4.6,9.0,3.8
남성,60.0,고등학교,독신,1,0,퇴직,3000만원 미만,기타,산업,N,전세,아파트,양호,Y,Y,할부금융(장/단기),화,15,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,2,0.0,33.2,4.6
남성,68.3,고등학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,N,반전세,단독주택,양호,Y,N,할부금융(장/단기),월,10,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,9.2,8.7,0.0
남성,27.0,대학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,외국계,N,전세,아파트,평균,N,Y,할부금융(장/단기),금,9,단체,30000000,0,12,12,변동,30000000,30000000,Y,Y,5,6.9,5.5,4.6
남성,50.3,중학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),수,15,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,9,4.6,7.6,1.3
남성,51.9,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,평균,Y,Y,할부금융(장/단기),화,11,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,5,6.8,26.6,0.9
남성,54.8,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,N,반전세,아파트,평균,Y,Y,할부금융(장/단기),금,9,단독,15000000,20,36,36,변동,12000000,12000000,Y,Y,1,9.3,36.6,3.2
남성,55.2,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,N,전세,오피스텔,평균,Y,Y,할부금융(장/단기),수,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,10.0,26.2,2.1
남성,56.4,고등학교,독신,4,3,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,평균,N,Y,할부금융(장/단기),수,9,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,3,11.3,6.2,3.7
남성,57.1,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,아파트,평균,N,Y,할부금융(장/단기),월,15,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,0,10.9,21.2,5.0
남성,58.8,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,Y,Y,오토론,수,10,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,0,3.9,3.3,0.0
남성,61.7,고등학교,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,평균,N,Y,할부금융(장/단기),화,11,단독,15000000,20,36,36,변동,12000000,12000000,Y,Y,2,0.0,23.7,1.6
남성,62.7,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,외국계,N,반전세,아파트,평균,N,N,할부금융(장/단기),목,10,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,2,10.9,16.1,0.3
남성,63.1,중학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,N,월세,아파트,평균,N,N,할부금융(장/단기),월,10,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,2,10.8,10.8,0.0
남성,66.8,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),월,15,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,1,10.8,11.4,0.0
남성,55.4,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,N,월세,단독주택,평균,Y,Y,할부금융(장/단기),금,16,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,6.2,15.5,5.3
남성,55.6,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),목,15,배우,15000000,30,48,48,변동,10500000,10500000,Y,Y,2,9.8,16.9,4.4
남성,56.1,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),화,9,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,3,0.0,3.3,2.4
남성,56.3,고등학교,결혼,4,2,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,평균,Y,N,할부금융(장/단기),금,10,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,2,11.0,31.5,2.1
남성,58.3,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,평균,N,N,할부금융(장/단기),월,10,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,3,7.8,12.8,0.0
남성,58.4,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,N,반전세,아파트,평균,Y,N,할부금융(장/단기),화,15,자녀,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,0.0,5.3,4.6
남성,59.2,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,평균,N,Y,할부금융(장/단기),금,17,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,13.1,35.8,1.2
여성,61.4,대학원,결혼,3,1,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),목,9,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,0,12.5,6.4,0.5
여성,64.6,대학교,이혼,2,1,퇴직,3000만원 미만,기타,서비스,N,전세,아파트,평균,N,Y,할부금융(장/단기),수,13,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,13.4,0.5,0.0
남성,66.3,고등학교,독신,1,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,평균,N,N,할부금융(장/단기),화,12,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,1,11.9,3.0,1.3
여성,41.0,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,15,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,0,11.2,22.2,1.8
여성,46.3,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,9,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,2,0.9,3.8,2.2
남성,54.9,전문대,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,공공장기,연립/다세대/빌라,양호,Y,N,오토론,월,9,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,1,9.5,27.5,1.7
남성,55.9,대학원,결혼,4,2,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,15,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,8,10.2,30.5,0.0
