Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,EmployedYears,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,53.4,전문대,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,일반,9.3,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,12,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,1,8.2,23.1,4.2
여성,55.1,대학교,결혼,2,0,서비스,1억원 이상,일반업무,자영업,1.4,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,13,단독,55000000,0,12,12,고정,55000000,55000000,Y,N,1,2.2,2.2,1.3
여성,59.6,대학교,결혼,2,0,서비스,5000만원~1억원 미만,운전,일반,9.8,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,15,단독,30000000,20,12,12,고정,24000000,24000000,Y,Y,1,0.0,5.7,2.6
여성,26.1,대학원,독신,1,0,서비스,3000만원 미만,전문기술,기타,1.8,N,반전세,아파트,평균,N,Y,할부금융(장/단기),화,14,단독,15000000,30,48,48,변동,10500000,10500000,Y,N,0,5.6,9.0,3.5
남성,28.2,대학교,독신,1,0,서비스,3000만원 미만,영업,일반,1.6,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),금,9,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,1,1.6,14.1,1.9
여성,30.6,대학교,결혼,4,2,사업,5000만원~1억원 미만,일반업무,산업,0.9,N,반전세,아파트,평균,N,Y,할부금융(장/단기),수,13,단독,15000000,20,36,36,변동,12000000,12000000,Y,Y,2,0.0,0.0,3.9
남성,30.7,고등학교,독신,2,1,공무원,3000만원~5000만원 미만,일반업무,공공,5.2,N,반전세,아파트,평균,Y,N,할부금융(장/단기),금,16,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,0.0,2.0,6.9
여성,31.9,대학교,결혼,3,1,사업,1억원 이상,매니저,일반,1.1,N,전세,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),금,11,단독,55000000,0,12,12,고정,55000000,55000000,N,Y,0,11.4,16.0,0.0
남성,32.0,대학교,결혼,3,1,공무원,3000만원~5000만원 미만,일반업무,공공,4.1,Y,자가,아파트,평균,N,Y,할부금융(장/단기),금,9,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,2.0,0.0,3.3
남성,32.4,대학교,독신,3,2,서비스,3000만원 미만,일반업무,기타,3.1,N,전세,아파트,평균,N,Y,할부금융(장/단기),목,11,단독,52000000,30,48,48,혼합,36400000,36400000,N,Y,1,8.7,16.2,3.6
여성,32.9,대학교,독신,2,1,서비스,1억원 이상,매니저,통신,7.5,Y,자가,아파트,평균,N,Y,할부금융(장/단기),목,14,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,1,12.4,3.9,0.0
남성,33.4,대학교,결혼,3,1,공무원,5000만원~1억원 미만,일반업무,공공,2.6,Y,자가,연립/다세대/빌라,평균,N,Y,오토론,월,15,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,0,12.4,5.5,1.6
남성,34.8,대학교,독신,1,0,사업,3000만원 미만,기타,보안,5.4,N,월세,아파트,평균,Y,Y,할부금융(장/단기),월,12,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,1,13.7,8.4,3.1
남성,37.5,대학교,독신,2,1,사업,5000만원~1억원 미만,기타,기타,6.1,N,전세,아파트,평균,N,N,할부금융(장/단기),목,13,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,1,6.8,27.1,3.6
남성,38.8,대학교,결혼,3,1,서비스,5000만원~1억원 미만,매니저,제약,15.8,N,반전세,연립/다세대/빌라,평균,N,N,할부금융(장/단기),수,12,단독,15000000,10,24,24,변동,13500000,13500000,Y,N,0,13.0,16.9,0.0
남성,40.4,전문대,결혼,3,1,사업,5000만원~1억원 미만,청소/세탁,일반,3.9,Y,자가,아파트,평균,Y,N,할부금융(장/단기),목,17,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,2,0.0,4.2,4.1
여성,40.9,고등학교,독신,3,2,서비스,3000만원~5000만원 미만,보안,보안,7.5,Y,자가,연립/다세대/빌라,평균,N,N,할부금융(장/단기),목,16,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,0,3.6,24.4,2.1
남성,40.9,대학교,이혼,2,1,사업,5000만원~1억원 미만,기타,일반,0.2,N,전세,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),화,10,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,0,12.7,4.4,0.0
남성,41.1,고등학교,결혼,3,1,공무원,5000만원~1억원 미만,제약,제약,1.2,N,전세,오피스텔,평균,Y,Y,할부금융(장/단기),목,17,단독,30000000,20,12,12,고정,24000000,24000000,Y,N,0,1.5,19.0,5.1
남성,41.3,고등학교,결혼,3,1,공무원,5000만원~1억원 미만,기타,공공,0.4,Y,자가,아파트,평균,N,Y,할부금융(장/단기),화,9,친지,43000000,30,36,36,변동,30100000,30100000,N,Y,3,12.8,0.0,1.4
남성,41.3,대학교,결혼,5,3,공무원,3000만원~5000만원 미만,일반업무,교육,17.3,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),화,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,12.4,16.5,2.8
여성,42.6,대학교,결혼,4,2,사업,1억원 이상,매니저,자영업,8.0,Y,자가,연립/다세대/빌라,평균,Y,Y,오토론,월,15,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,1,0.0,3.2,1.1
여성,42.9,고등학교,결혼,3,1,서비스,1억원 이상,기타,일반,11.8,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),화,11,단독,30000000,20,12,12,고정,24000000,24000000,Y,Y,2,12.2,0.9,7.9
남성,44.2,대학교,결혼,3,1,사업,5000만원~1억원 미만,전문기술,교육,7.7,N,전세,아파트,평균,N,N,할부금융(장/단기),금,17,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,0,11.0,2.5,0.8
남성,44.9,전문대,이혼,3,2,사업,3000만원~5000만원 미만,기타,일반,6.9,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),화,14,단독,20000000,30,48,48,변동,14000000,14000000,Y,N,0,13.5,13.0,0.0
남성,48.0,전문대,결혼,2,0,서비스,5000만원~1억원 미만,영업,산업,7.8,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),월,15,단독,52000000,30,48,48,혼합,36400000,36400000,Y,N,1,0.0,19.9,8.1
남성,48.3,고등학교,결혼,2,0,공무원,5000만원~1억원 미만,제약,제약,11.4,Y,자가,단독주택,평균,Y,Y,할부금융(장/단기),수,14,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,2,3.2,21.1,0.9
남성,48.4,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,기타,6.3,N,반전세,아파트,평균,Y,N,할부금융(장/단기),금,9,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,0,3.3,13.9,7.0
여성,49.5,대학교,결혼,5,3,사업,1억원 이상,전문기술,건설,3.8,Y,자가,아파트,평균,N,Y,할부금융(장/단기),월,13,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,4.3,5.0,0.1
남성,49.8,고등학교,결혼,5,3,서비스,3000만원~5000만원 미만,영업,자영업,5.9,Y,자가,아파트,평균,N,Y,할부금융(장/단기),수,10,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,2,4.5,7.2,1.8
남성,50.6,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,영업,자영업,4.0,Y,자가,아파트,평균,N,Y,할부금융(장/단기),화,12,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,6,5.5,9.9,5.0
남성,50.6,전문대,이혼,1,0,서비스,5000만원~1억원 미만,제약,제약,6.8,Y,자가,아파트,평균,Y,N,할부금융(장/단기),화,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,6,5.2,0.0,5.8
남성,26.8,대학교,독신,1,0,서비스,3000만원 미만,영업,일반,1.5,Y,자가,연립/다세대/빌라,양호,N,N,오토론,월,14,친지,43000000,10,24,24,변동,38700000,38700000,N,N,1,3.6,10.9,1.5
여성,28.3,대학교,결혼,2,0,서비스,5000만원~1억원 미만,기타,기타,1.0,Y,자가,아파트,양호,N,Y,오토론,수,11,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,1,3.1,28.2,2.5
남성,28.7,대학교,독신,1,0,서비스,3000만원~5000만원 미만,웨이터,서비스,2.4,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),목,12,친지,52000000,30,48,48,혼합,36400000,36400000,Y,Y,3,8.5,26.5,0.0
여성,29.0,대학원,결혼,2,0,서비스,5000만원~1억원 미만,기타,일반,2.4,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,12,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,0,8.9,9.2,6.0
여성,29.0,대학교,독신,1,0,서비스,3000만원~5000만원 미만,매니저,일반,1.3,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,13,단독,61000000,30,48,48,변동,42700000,42700000,Y,N,6,8.8,7.7,4.2
남성,29.8,고등학교,독신,1,0,서비스,3000만원~5000만원 미만,IT개발/관리,일반,2.0,Y,가족공동,아파트,양호,N,Y,할부금융(장/단기),수,11,단독,20000000,0,12,12,변동,20000000,20000000,Y,N,3,7.4,11.7,0.8
남성,30.0,대학원,결혼,4,2,서비스,5000만원~1억원 미만,전문기술,자영업,1.7,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,13,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,2,6.1,29.7,1.8
남성,31.0,전문대,결혼,3,1,서비스,3000만원~5000만원 미만,노동,무역,3.0,Y,자가,단독주택,양호,N,Y,할부금융(장/단기),화,11,단독,15000000,20,36,36,변동,12000000,12000000,N,Y,1,11.0,13.5,4.5
여성,31.6,전문대,독신,3,2,사업,1억원 이상,기타,기타,1.3,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,10,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,4,9.1,14.7,2.1
남성,31.8,대학교,결혼,3,1,서비스,5000만원~1억원 미만,기타,일반,5.4,N,월세,아파트,양호,Y,Y,할부금융(장/단기),월,19,단독,55000000,20,12,12,변동,44000000,44000000,N,Y,2,6.1,29.3,2.6
여성,32.0,대학교,결혼,3,1,서비스,5000만원~1억원 미만,매니저,보안,0.8,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),화,10,배우,55000000,20,12,12,변동,44000000,44000000,Y,N,5,11.5,14.0,1.3
남성,32.5,대학교,결혼,4,2,사업,1억원 이상,매니저,교육,9.1,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,10,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,2,11.7,15.6,2.3
여성,32.5,중학교,독신,3,2,서비스,1억원 이상,IT개발/관리,일반,1.2,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),금,18,단독,25000000,10,24,24,고정,22500000,22500000,N,Y,3,12.4,17.3,3.3
남성,33.0,대학교,결혼,3,1,서비스,5000만원~1억원 미만,일반업무,군/경,10.8,Y,자가,아파트,양호,N,N,할부금융(장/단기),월,13,배우,15000000,30,48,48,변동,10500000,10500000,Y,Y,2,12.0,6.6,6.6
남성,34.5,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,영업,자영업,2.7,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,15,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,1,1.6,18.2,0.7
남성,34.6,대학교,결혼,2,0,사업,3000만원~5000만원 미만,IT개발/관리,일반,2.1,N,월세,아파트,양호,Y,Y,할부금융(장/단기),금,17,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,0,13.7,7.2,0.0
남성,35.4,대학교,독신,1,0,서비스,3000만원~5000만원 미만,매니저,일반,1.5,N,전세,아파트,양호,Y,Y,할부금융(장/단기),금,15,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,7,10.2,0.2,1.1
남성,35.6,고등학교,결혼,3,1,사업,5000만원~1억원 미만,일반업무,자영업,0.8,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,11,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,4,0.0,10.9,3.0
남성,36.3,전문대,결혼,3,1,기타,3000만원~5000만원 미만,청소/세탁,무역,2.7,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),화,11,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,1,11.7,6.8,3.0
남성,36.4,대학교,결혼,3,1,사업,5000만원~1억원 미만,회계,일반,0.7,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,12,단독,43000000,30,36,36,변동,30100000,30100000,N,Y,1,4.5,9.1,0.0
남성,37.4,대학교,결혼,3,1,서비스,3000만원 미만,기타,교육,14.3,Y,자가,아파트,양호,N,N,오토론,수,16,단독,30000000,20,12,12,고정,24000000,24000000,Y,Y,0,13.8,13.7,0.5
여성,37.6,대학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,서비스,11.5,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),금,16,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,0,12.2,7.4,1.3
남성,38.2,고등학교,독신,1,0,공무원,3000만원~5000만원 미만,일반업무,교육,16.7,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),수,17,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,2,11.8,19.8,7.1
남성,38.2,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,제약,제약,7.0,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),수,13,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,1,13.3,7.0,5.7
남성,38.3,전문대,독신,1,0,기타,3000만원~5000만원 미만,기타,일반,9.0,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,13,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,2,12.5,2.0,4.5
남성,40.8,중학교,독신,2,1,서비스,3000만원~5000만원 미만,영업,자영업,2.6,Y,자가,아파트,양호,Y,N,할부금융(장/단기),금,9,단독,30000000,20,12,12,고정,24000000,24000000,Y,Y,0,13.2,5.4,4.2
남성,40.9,대학원,결혼,4,2,서비스,3000만원~5000만원 미만,기타,교육,18.9,Y,자가,단독주택,양호,N,N,할부금융(장/단기),금,15,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,1,13.7,19.9,5.4
남성,41.6,대학교,결혼,4,2,서비스,5000만원~1억원 미만,웨이터,제약,0.3,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),수,11,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,0,12.1,12.1,0.2
여성,42.1,고등학교,결혼,5,3,서비스,3000만원~5000만원 미만,노동,산업,10.2,N,월세,아파트,양호,N,Y,할부금융(장/단기),수,12,친지,52000000,30,48,48,혼합,36400000,36400000,N,Y,0,5.9,13.2,4.7
여성,42.3,전문대,독신,4,3,서비스,5000만원~1억원 미만,전문기술,기타,2.1,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),금,16,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,3,9.3,9.2,5.2
남성,42.4,전문대,결혼,3,1,서비스,3000만원 미만,요리,유치원,5.8,N,반전세,아파트,양호,Y,Y,할부금융(장/단기),월,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,N,2,12.0,17.9,5.8
남성,42.4,대학교,결혼,5,3,서비스,3000만원~5000만원 미만,기타,기타,21.5,N,전세,아파트,양호,N,Y,오토론,금,14,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,0,12.0,15.9,4.7
여성,43.1,고등학교,이혼,2,1,서비스,5000만원~1억원 미만,운전,일반,1.6,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,12,단독,52000000,20,36,36,변동,41600000,41600000,N,Y,1,12.0,7.9,6.5
남성,43.2,대학교,결혼,4,2,서비스,5000만원~1억원 미만,회계,일반,14.0,N,전세,아파트,양호,N,Y,할부금융(장/단기),금,15,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,1,1.6,13.7,4.1
남성,44.1,대학교,결혼,2,0,서비스,5000만원~1억원 미만,제약,제약,12.4,N,반전세,아파트,양호,Y,Y,오토론,수,16,기타,25000000,20,48,48,변동,20000000,20000000,Y,Y,5,13.3,8.6,0.7
남성,45.0,대학교,독신,4,3,공무원,5000만원~1억원 미만,매니저,공공,1.7,N,월세,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),수,18,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,2,4.0,2.7,1.3
남성,47.2,전문대,독신,2,1,서비스,5000만원~1억원 미만,매니저,운송,9.8,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),화,11,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,2.1,23.5,4.7
남성,48.1,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,영업,일반,9.7,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),화,14,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,1,3.1,8.0,4.7
남성,49.0,중학교,결혼,3,1,서비스,3000만원~5000만원 미만,영업,무역,0.4,N,월세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,14,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,3.9,19.5,0.0
남성,49.0,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,영업,무역,0.4,N,반전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,14,배우,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,3.9,19.5,0.0
남성,49.8,전문대,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,공공,0.0,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,15,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,5,4.7,0.0,3.3
남성,50.1,대학교,결혼,3,1,사업,1억원 이상,회계,산업,3.5,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),월,11,단독,30000000,20,12,12,고정,24000000,24000000,Y,N,1,5.0,18.2,3.7
여성,50.6,고등학교,결혼,4,2,서비스,5000만원~1억원 미만,IT개발/관리,기타,11.2,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,월,13,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,6,5.6,1.2,2.1
남성,51.6,대학원,결혼,3,1,기타,5000만원~1억원 미만,IT개발/관리,일반,1.3,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),금,18,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,9,6.5,17.8,6.4
남성,52.1,전문대,결혼,4,2,서비스,1억원 이상,IT개발/관리,일반,1.8,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,17,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,9,7.0,18.4,6.9
남성,53.1,대학교,결혼,3,1,사업,5000만원~1억원 미만,기타,교육,8.8,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,16,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,6,7.9,11.9,3.3
남성,53.2,전문대,결혼,2,0,서비스,5000만원~1억원 미만,회계,자영업,8.7,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,10,단독,30000000,30,48,48,혼합,21000000,21000000,Y,N,0,8.0,27.1,0.1
남성,53.3,대학교,독신,2,1,서비스,3000만원~5000만원 미만,일반업무,공공,5.8,Y,공공장기,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,N,0,8.3,4.3,5.2
여성,53.4,전문대,결혼,3,1,서비스,3000만원~5000만원 미만,청소/세탁,일반,16.1,N,반전세,오피스텔,양호,Y,N,할부금융(장/단기),화,12,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,8.3,19.7,6.5
남성,53.6,대학원,독신,1,0,서비스,3000만원~5000만원 미만,청소/세탁,기타,2.2,N,반전세,아파트,양호,Y,N,할부금융(장/단기),화,12,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,1,8.6,29.0,5.1
남성,53.6,대학원,독신,2,1,서비스,3000만원~5000만원 미만,청소/세탁,일반,2.2,N,전세,아파트,양호,N,Y,할부금융(장/단기),화,12,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,8.6,29.0,0.0
남성,55.0,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,영업,자영업,9.4,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,13,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,4,9.9,11.7,1.5
남성,24.4,고등학교,독신,1,0,서비스,3000만원 미만,매니저,일반,2.3,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,16,단독,18000000,10,24,24,고정,16200000,16200000,N,Y,0,4.3,0.5,4.9
여성,26.1,전문대,독신,1,0,서비스,3000만원~5000만원 미만,노동,일반,3.1,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,6.0,24.6,3.9
남성,28.7,대학교,독신,1,0,사업,3000만원~5000만원 미만,기타,일반,1.9,Y,자가,단독주택,양호,N,Y,할부금융(장/단기),화,9,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,1,3.8,11.7,7.1
여성,28.7,전문대,독신,1,0,서비스,5000만원~1억원 미만,노동,일반,5.6,N,월세,오피스텔,양호,N,Y,할부금융(장/단기),화,15,단독,30000000,0,12,12,변동,30000000,30000000,Y,N,1,8.6,8.6,0.5
여성,29.5,고등학교,독신,1,0,서비스,3000만원~5000만원 미만,IT개발/관리,일반,0.9,N,월세,아파트,양호,N,Y,할부금융(장/단기),금,11,단독,43000000,30,36,36,변동,30100000,30100000,Y,N,2,9.4,0.7,2.4
남성,29.6,고등학교,독신,2,1,서비스,3000만원 미만,일반업무,기타,0.0,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,13,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,2,9.5,14.6,7.5
